source	target	type
以农业为例，RCEP区域是我国农业走出去的重要目的地，负面清单管理大幅放宽了市场准入限制，将有利于我国农业企业开展区域农业种植和加工互利合作。	以农业为例，RCEP区域是我国农业走出去的重要目的地，负面清单管理大幅放宽了市场准入限制，将有利于我国农业企业开展区域农业种植和加工互利合作。	positive
新华社北京12月31日电中国人民政治协商会议全国委员会12月31日上午在全国政协礼堂举行新年茶话会。	新华社北京12月31日电中国人民政治协商会议全国委员会12月31日上午在全国政协礼堂举行新年茶话会。	positive
红旗再上新台阶，1~7月销辆超17万，同比增长95%！	红旗再上新台阶，1~7月销量超17万，同比增长95%！	negative
图片图片图片非遗美食# 第二天 #板桥古镇-青龙街-光尊寺-蒲缥古镇-梁金山故居-蒲缥温泉度假区板桥古镇与蒲缥古镇在历史上都是南方丝绸之路的重要驿站，向来是商贾云集之所、文人雅士闲赋休憩之居，第二天的研学之旅便由驼铃声声与蜿蜒古道开启。	图片图片图片非遗美食# 第二天 #板桥古镇-青龙街-光尊寺-蒲缥古镇-梁金山故居-蒲缥温泉度假区板桥古镇与蒲缥古镇在历史上都是南方丝绸之路的重要驿站，向来是商贾云集之所、文人雅士赋闲休憩之居，第二天的研学之旅便由驼铃声声与蜿蜒古道开启。	negative
屋内的展台上，各式竹艺制品琳琅满目。	屋内的展台上，各式竹艺制品琳琅满目。	positive
图片认罪伏法定边法院经审理认为，被告人杨某暴力袭击正在依法执行职务的人民警察，其行为已构成袭警罪。	图片认罪服法定边法院经审理认为，被告人杨某暴力袭击正在依法执行职务的人民警察，其行为已构成袭警罪。	negative
放眼国际，单边主义、保护主义、霸权主义甚嚣尘上，守成大国对新兴大国的打压遏制变本加厉。	放眼国际，单边主义、保护主义、霸权主义甚嚣尘上，守成大国对新兴大国的打压遏制变本加厉。	positive
#云南高速路况[超话]#【昆曲高速】昆昆曲高速公路天气晴朗，路面干燥，双向通行正常。	#云南高速路况[超话]#【昆曲高速】昆曲高速公路天气晴朗，路面干燥，双向通行正常。	negative
过了一个多月，左膝盖基本不疼痛了。	过了一个多月，左膝盖基本不疼痛了。	positive
中国人民志愿军严密的组织性、纪律性，使九兵团这样一支十几万规模的大军，能够在美军的虎视眈眈下，翻越被冰雪覆盖的荒山野岭，并且在几乎没有任何补给的情况下，在冰天雪地里的隐蔽状态下完成了战略机动，达成了对美军的战略包围。	中国人民志愿军严密的组织性、纪律性，使九兵团这样一支十几万规模的大军，能够在美军的虎视眈眈下，翻越被冰雪覆盖的荒山野岭，并且在几乎没有任何补给的情况下，在冰天雪地里的隐蔽状态下完成了战略机动，达成了对美军的战略包围。	positive
同时，执勤民警警充分利用与驾驶人面对面接触的机会，宣传酒后驾驶的危害性和严重的法律后果，提醒驾驶人切记“开车不喝酒、喝酒不开车”，文明驾驶、安全出行。	同时，执勤民警充分利用与驾驶人面对面接触的机会，宣传酒后驾驶的危害性和严重的法律后果，提醒驾驶人切记“开车不喝酒、喝酒不开车”，文明驾驶、安全出行。	negative
数据显示，台湾对东盟贸易比重从2017年的16%下滑至2020年的14%。	数据显示，台湾对东盟贸易比重从2017年的16%下滑至2020年的14%。	positive
捐款有限、爱心无限，大家通过现场捐款方式以实际行动支援河南灾区工作，切实发挥党员先锋模范作用，充分弘扬“一方有难，八方支援”的传统美德，体现了检察人员与灾区人民“情相牵、心相连”共度难关的坚定决心。	捐款有限、爱心无限，大家通过现场捐款方式以实际行动支援河南灾区工作，切实发挥党员先锋模范作用，充分弘扬“一方有难，八方支援”的传统美德，体现了检察人员与灾区人民“情相牵、心相连”共渡难关的坚定决心。	negative
市政府将此项工作做为耕地保护责任目标考核、粮食安全省长责任制和政府绩效考核重要内容及政府重点督查事项，对工作不力、弄虚作假、问题突出的，该通报的通报、该约谈的约谈、该问责的问责，对重大典型问题的整改进行督办，坚决做到监管到位、查处到位。	市政府将此项工作作为耕地保护责任目标考核、粮食安全省长责任制和政府绩效考核重要内容及政府重点督查事项，对工作不力、弄虚作假、问题突出的，该通报的通报、该约谈的约谈、该问责的问责，对重大典型问题的整改进行督办，坚决做到监管到位、查处到位。	negative
全村主体建筑仍大量采用传统材料，通过传统方法建造木柱檐廊、木椽挑廊。	全村主体建筑仍大量采用传统材料，通过传统方法建造木柱檐廊、木椽挑廊。	positive
赣州交警铁骑队员接到报警后立即处警，在十分钟之内赶到现场。	赣州交警铁骑队员接到报警后立即出警，在十分钟之内赶到现场。	negative
实施临时救助616.6万人次，认定低保边缘家庭人口358.9万人。	实施临时救助616.6万人次，认定低保边缘家庭人口358.9万人。	positive
后来有了人民日报海外版，我们留学生真是如获至宝。	后来有了人民日报海外版，我们留学生真是如获至宝。	positive
再过一个多月，北京冬奥会、冬残奥会就要开幕了。	再过一个多月，北京冬奥会、冬残奥会就要开幕了。	positive
”曾经他们耐心教会我们每一项生活技能，现在我们“反哺”他们，让他们能够跟上时代的潮流，智能化的意义是拉进人与人的距离，而不是将距离推远。	”曾经他们耐心教会我们每一项生活技能，现在我们“反哺”他们，让他们能够跟上时代的潮流，智能化的意义是拉近人与人的距离，而不是将距离推远。	negative
只有一套规则，就是以联合国宪章宗旨和原则为基础的国际关系基本准则。	只有一套规则，就是以联合国宪章宗旨和原则为基础的国际关系基本准则。	positive
等妈妈找到儿子的时候，他已经蹲在马路边吃了十几个。	等妈妈找到儿子的时候，他已经蹲在马路边吃了十几个。	positive
分行业看，医药、通用设备、黑色金属冶炼及压延加工等行业生产指数回升3.9个百分点及以上，生产活动有所加快；	分行业看，医药、通用设备、黑色金属冶炼及压延加工等行业生产指数回升3.9个百分点及以上，生产活动有所加快；	positive
#我为群众办实事#8月2日下，暴雨突发山洪，造成大埔县城虎源路积水，於泥堆积，影响交通，大埔交警第一时间赶赴现场，疏导管控交通，清理道路隐患，站好安全第一岗，确保人民群众的出行安全。	#我为群众办实事#8月2日下，暴雨突发山洪，造成大埔县城虎源路积水，淤泥堆积，影响交通，大埔交警第一时间赶赴现场，疏导管控交通，清理道路隐患，站好安全第一岗，确保人民群众的出行安全。	negative
2、站区围墙砌筑、压顶、墙面抹灰全部完成完成。	2、站区围墙砌筑、压顶、墙面抹灰全部完成。	negative
近年来的金鸡奖，在保持艺术初心的同时，更加包容多元，鼓励创新创造。	近年来的金鸡奖，在保持艺术初心的同时，更加包容多元，鼓励创新创造。	positive
实现祖国完全统一是两岸同胞的共同心愿。	实现祖国完全统一是两岸同胞的共同心愿。	positive
2021年以来，民政部会同财政部下达中央财政困难群众救助补助资金1476亿元。	2021年以来，民政部会同财政部下达中央财政困难群众救助补助资金1476亿元。	positive
【温馨提示】2021年8月4日截止07：00分左右，受阴雨天影响，路面湿滑，容易发生追尾、刮蹭等事故，请途经驾驶人减速慢行，安全驾驶。	【温馨提示】2021年8月4日截止07：00分左右，受阴雨天影响，路面湿滑，容易发生追尾、剐蹭等事故，请途经驾驶人减速慢行，安全驾驶。	negative
在遇到挫折时应暂时把烦恼丢开，先坐你喜欢做的事情。	在遇到挫折时应暂时把烦恼丢开，先做你喜欢做的事情。	negative
”于平福在李先生离开后又立即反回了自己的工作岗位，从警33年的时间让他对于警民情有了非常深刻的理解，警民一家亲，警民鱼水情从不是一句空话。	”于平福在李先生离开后又立即返回了自己的工作岗位，从警33年的时间让他对于警民情有了非常深刻的理解，警民一家亲，警民鱼水情从不是一句空话。	negative
3新城法院："八一"去慰问送法进军营新城法院党组成员、执行局长焦继军带领第五党支部及刑庭相关同志一行前往中国人民武装警察部队西安支队执勤五大队新城中队进行走访慰问，共叙军民雨水情谊，结合今年开展的党史学习教育活动，为武警官兵送去了党史学习资料及刑事法律法规等精神食粮，同时送去了防暑降温药品。	3新城法院："八一"去慰问送法进军营新城法院党组成员、执行局长焦继军带领第五党支部及刑庭相关同志一行前往中国人民武装警察部队西安支队执勤五大队新城中队进行走访慰问，共叙军民鱼水情谊，结合今年开展的党史学习教育活动，为武警官兵送去了党史学习资料及刑事法律法规等精神食粮，同时送去了防暑降温药品。	negative
年初一的一大早，父亲就把母亲准备好的鞭炮拿到楼下燃放，新的一年就在噼里啪啦声中开始了。	年初一的一大早，父亲就把母亲准备好的鞭炮拿到楼下燃放，新的一年就在噼里啪啦声中开始了。	positive
你的论文写得太负责了，逻辑性非常混乱，收到了很多不好的评价。	你的论文写得太复杂了，逻辑性非常混乱，收到了很多不好的评价。	negative
韩荣卿便与妻子烧火做饭，定居下来。	韩荣卿便与妻子烧火做饭，定居下来。	positive
重点宣传《保障农民工工资支付条例》，引导建筑施工总承包企业、分包企业自觉履行工资支付法定义务，引导农民工运用法律手段维护自身合法利益，同时要求建筑施工企业开展保障农民工工资支付的自查自纠，确保农名工工资支付到位，营造良好社会氛围。	重点宣传《保障农民工工资支付条例》，引导建筑施工总承包企业、分包企业自觉履行工资支付法定义务，引导农民工运用法律手段维护自身合法利益，同时要求建筑施工企业开展保障农民工工资支付的自查自纠，确保农民工工资支付到位，营造良好社会氛围。	negative
回望2021年中国元首外交，既有沉着冷静的科学应变，也有波澜壮阔的开拓进取，浸润着为国为民的深厚情怀，磅礴着天下一家的恢宏气度。	回望2021年中国元首外交，既有沉着冷静的科学应变，也有波澜壮阔的开拓进取，浸润着为国为民的深厚情怀，磅礴着天下一家的恢宏气度。	positive
较为保守的州包括爱达荷州、怀俄明州、阿肯色州、路易斯安娜州、密西西比州、田纳西州、阿拉巴马州、佐治亚州和西弗吉尼亚州，这些地方至少接种一剂疫苗的比例大部分仍在60%以下。	较为保守的州包括爱达荷州、怀俄明州、阿肯色州、路易斯安那州、密西西比州、田纳西州、阿拉巴马州、佐治亚州和西弗吉尼亚州，这些地方至少接种一剂疫苗的比例大部分仍在60%以下。	negative
面对严峻形式，文峰分局民警始终坚持人民至上，生命至上。	面对严峻形势，文峰分局民警始终坚持人民至上，生命至上。	negative
第八届天府临床营养高峰论坛丨电子学分证下载国家级继续教育项目《家庭营养管理及专业技能培训》（国家级I类学分6分）可以下载学分啦，注册并报到人员请登陆网站下载：http:t.cnA6vbA0wf点击“学分查询”（图一）：输入项目编号：2021-12-02-041→项目名称：家庭营养管理及专业技能培训→姓名：***→点击“查询”→下载电子学分证（图二）http:t.cnA6Iz6Beh	第八届天府临床营养高峰论坛丨电子学分证下载国家级继续教育项目《家庭营养管理及专业技能培训》（国家级I类学分6分）可以下载学分啦，注册并报到人员请登录网站下载：http:t.cnA6vbA0wf点击“学分查询”（图一）：输入项目编号：2021-12-02-041→项目名称：家庭营养管理及专业技能培训→姓名：***→点击“查询”→下载电子学分证（图二）http:t.cnA6Iz6Beh	negative
脑子里虽然这样想着，手上却并没有停止挥锄将它们锄掉，杂草已成堆，太阳一晒就会干枯，放一把火就能将其烧为灰烬。	脑子里虽然这样想着，手上却并没有停止挥锄将它们锄掉，杂草已成堆，太阳一晒就会干枯，放一把火就能将其烧为灰烬。	positive
中老铁路全线开通运营后，中国昆明至老挝万象实现朝发夕至。	中老铁路全线开通运营后，中国昆明至老挝万象实现朝发夕至。	positive
一起向未来活动结束后，京港澳三地学生都意犹未尽、依依不舍。	一起向未来活动结束后，京港澳三地学生都意犹未尽、依依不舍。	positive
无声的战场体现掷地有声的入党誓言    队员张振东每次执勤必定到岗，考虑到他出勤次数多，队里决定让他修整一下，他主动要求参加执勤，“让家里有孩子的和女同事先歇一歇，我是复原军人有任务我先上。	    无声的战场体现掷地有声的入党誓言    队员张振东每次执勤必定到岗，考虑到他出勤次数多，队里决定让他修整一下，他主动要求参加执勤，“让家里有孩子的和女同事先歇一歇，我是复员军人有任务我先上。	negative
张嘴”这样的话她平均一天要说上千次，连续的检测时常让她累的腰都直不起来，每次同事让她休息会她都连连摆手，为了不耽误每一个来检测的人。	张嘴”这样的话她平均一天要说上千次，连续的检测时常让她累得腰都直不起来，每次同事让她休息会她都连连摆手，为了不耽误每一个来检测的人。	negative
《指引》明确了建立健全中国宏观审慎政策框架的要素。	《指引》明确了建立健全中国宏观审慎政策框架的要素。	positive
经过一代代接续努力，以前贫困的人们，现在也能吃饱肚子、穿暖衣裳，有学上、有房住、有医保。	经过一代代接续努力，以前贫困的人们，现在也能吃饱肚子、穿暖衣裳，有学上、有房住、有医保。	positive
旅院#“生活不需要比别人好，但一定要比以前过得好，人生最幸福的事，不是活的像别人，而是在努力之后活的更像自己。	旅院#“生活不需要比别人好，但一定要比以前过得好，人生最幸福的事，不是活得像别人，而是在努力之后活得更像自己。	negative
2.风力预报5日白天起风力逐渐加大，预计5～7日高海拔山区区最大风力可达6～7级阵风8～9级。	2.风力预报5日白天起风力逐渐加大，预计5～7日高海拔山区最大风力可达6～7级阵风8～9级。	negative
车牌：京AJH853车辆初始登记日期：2018年9月29日行使里程：705.7公里起拍价：12万元保证金：2.4万元开拍时间：2021年8月17日扫码查看更多信息imgsrc="https:wx2.sinaimg.cnlarge003PrMuBly4gt3q3k7os7j60b40b4tcq02.jpg"alt="财产处置月来了，好物好价，先看为“竞”！	车牌：京AJH853车辆初始登记日期：2018年9月29日行驶里程：705.7公里起拍价：12万元保证金：2.4万元开拍时间：2021年8月17日扫码查看更多信息imgsrc="https:wx2.sinaimg.cnlarge003PrMuBly4gt3q3k7os7j60b40b4tcq02.jpg"alt="财产处置月来了，好物好价，先看为“竞”！	negative
确保程序到位，对特困供养人员认定按程序开展，参会人员根据相关材料发表个人见解，在民主评议时现场进行无记名投票，并当场唱票记票，公布结果。	确保程序到位，对特困供养人员认定按程序开展，参会人员根据相关材料发表个人见解，在民主评议时现场进行无记名投票，并当场唱票计票，公布结果。	negative
美国Social Catfish公司日前结合美国互联网犯罪投诉中心、联邦贸易委员会及联邦调查局的公开数据发布的研究报告显示，2020年，超过2.3万名21岁以下的美国年轻人遭遇网络诈骗，较2017年增涨了156%。	美国Social Catfish公司日前结合美国互联网犯罪投诉中心、联邦贸易委员会及联邦调查局的公开数据发布的研究报告显示，2020年，超过2.3万名21岁以下的美国年轻人遭遇网络诈骗，较2017年增长了156%。	negative
王春英表示，总体看，我国经济韧性强，长期向好的基本面没有改变，有助于我国国际收支保持总体稳定、基本平衡的格局。	王春英表示，总体看，我国经济韧性强，长期向好的基本面没有改变，有助于我国国际收支保持总体稳定、基本平衡的格局。	positive
#贵州应用技术职业学院##晚安贵应院#命运不回亏待正在努力变好的你。	#贵州应用技术职业学院##晚安贵应院#命运不会亏待正在努力变好的你。	negative
使禁毒人人皆之，家喻户晓，全力净化辖区良好的社会治安环境。	使禁毒人人皆知，家喻户晓，全力净化辖区良好的社会治安环境。	negative
近期，梁溪城管机动中队不俱“烤”验，坚守工作岗位，每天中午12点至下午5点时间段内，通过定点设卡、流动巡查、暗中蹲守等方式，对出入港务四区、下甸桥港区、五八环境等3个码头的渣土运输车辆进行抽查核验。	近期，梁溪城管机动中队不惧“烤”验，坚守工作岗位，每天中午12点至下午5点时间段内，通过定点设卡、流动巡查、暗中蹲守等方式，对出入港务四区、下甸桥港区、五八环境等3个码头的渣土运输车辆进行抽查核验。	negative
百年成就使人振奋，百年经验给人启迪。	百年成就使人振奋，百年经验给人启迪。	positive
美国个人征信公司Equifax首席信息安全官贾米尔·法希奇表示，与其他世代相比，95后更容易受到类似的网络诈骗威胁。	美国个人征信公司Equifax首席信息安全官贾米尔·法希奇表示，与其他时代相比，95后更容易受到类似的网络诈骗威胁。	negative
新当选立法会议员、将军澳香岛中学校长邓飞说，升旗仪式是爱国主义教育的一个重要组成部分，是一种特殊的教育形式。	新当选立法会议员、将军澳香岛中学校长邓飞说，升旗仪式是爱国主义教育的一个重要组成部分，是一种特殊的教育形式。	positive
根据计划，中国将在2022年正式建成空间站，具备长期连续载人驻留能力，航天员乘组也将实现在轨轮换。	根据计划，中国将在2022年正式建成空间站，具备长期连续载人驻留能力，航天员乘组也将实现在轨轮换。	positive
】这天上掉下来的是不是馅饼我们不知道，但是帮女郎知道，这一但砸到人，那不管是馅饼还是别的什么，问题就严重了。	】这天上掉下来的是不是馅饼我们不知道，但是帮女郎知道，这一旦砸到人，那不管是馅饼还是别的什么，问题就严重了。	negative
茶叶总产量按照2.8%左右的增长率测算，到2025年底茶叶总产量达到50万吨，茶叶产值按照9.7%的增长率测算，到2025年底突破800亿元。	茶叶总产量按照2.8%左右的增长率测算，到2025年底茶叶总产量达到50万吨，茶叶产值按照9.7%的增长率测算，到2025年底突破800亿元。	positive
新华社北京1月1日电1月1日晚，由中共中央宣传部、文化和旅游部主办的2022年新年戏曲晚会在中央广播电视总台央视综合频道播出。	新华社北京1月1日电1月1日晚，由中共中央宣传部、文化和旅游部主办的2022年新年戏曲晚会在中央广播电视总台央视综合频道播出。	positive
并在疫情前沿迅速成立“党员抗疫突击队”，将战斗堡垒建立在疫情防控一线，充分发挥基层党组织战斗堡垒作用，全队上下士气高昂，同袍共泽。	并在疫情前沿迅速成立“党员抗疫突击队”，将战斗堡垒建立在疫情防控一线，充分发挥基层党组织战斗堡垒作用，全队上下士气高昂，同袍同泽。	negative
35-110千伏铁塔组立完成40%2021年6月工程建设进度Scheduleplan变电工程：乌克变依据国土手续办理情况复工，进行进行对侧间隔设备基础浇筑，现已完成。	35-110千伏铁塔组立完成40%2021年6月工程建设进度Scheduleplan变电工程：乌克变依据国土手续办理情况复工，进行对侧间隔设备基础浇筑，现已完成。	negative
今天，我们比历史上任何时期都更接近、更有信心和能力实现中华民族伟大复兴的目标，同时必须清醒认识到，中华民族伟大复兴绝不是轻轻松松、敲锣打鼓就能实现的，也绝不是一马平川、朝夕之间就能到达的。	今天，我们比历史上任何时期都更接近、更有信心和能力实现中华民族伟大复兴的目标，同时必须清醒认识到，中华民族伟大复兴绝不是轻轻松松、敲锣打鼓就能实现的，也绝不是一马平川、朝夕之间就能到达的。	positive
#路况播报#龙岗布吉辖区湖南路百鸽路口，呈车多缓行状态，请广大车友保持安全车距，注意谨慎行驶。	#路况播报#龙岗布吉辖区湖南路百个路口，呈车多缓行状态，请广大车友保持安全车距，注意谨慎行驶。	negative
#文理·可乐#我一直相信越过了泥泞孤勇终会和奇迹相拥如期归来比去时汹涌沉没如晦风雨中#巅峰之上[音乐]#​​	#文理·可乐#我一直相信越过了泥泞孤勇终会和奇迹相拥如期归来比去时汹涌沉默如晦风雨中#巅峰之上[音乐]#​​	negative
我们党没有任何自己特殊的利益，这是我们党敢于自我革命的勇气之源、底气所在。	我们党没有任何自己特殊的利益，这是我们党敢于自我革命的勇气之源、底气所在。	positive
一路走来，行至现在的村子附近，老牛长跪不起。	一路走来，行至现在的村子附近，老牛长跪不起。	positive
武昌朗读亭第二期来了了~	武昌朗读亭第二期来了~	negative
此外，本案发生于新冠疫情防控的关健期间，公园工作人员要求出示健康码进入园区属于疫情防控要求，游客均应遵守。	此外，本案发生于新冠疫情防控的关键期间，公园工作人员要求出示健康码进入园区属于疫情防控要求，游客均应遵守。	negative
汲取奥林匹克精神所体现的价值比以往任何时候都更显重要。	汲取奥林匹克精神所体现的价值比以往任何时候都更显重要。	positive
清理2处紧邻居民楼陡坡上的杂树，督促部分工程停止施工、封闭围档、清理场地。	清理2处紧邻居民楼陡坡上的杂树，督促部分工程停止施工、封闭围挡、清理场地。	negative
每当看到此类故事，我都会思考中文外宣媒体的使命担当和创新之道。	每当看到此类故事，我都会思考中文外宣媒体的使命担当和创新之道。	positive
RCEP生效首日，中国贸促会及地方机构为全国69家企业签发了158份RCEP原产地证书，涉及出口金额1200万美元，预计可为企业减免关税18万美元。	RCEP生效首日，中国贸促会及地方机构为全国69家企业签发了158份RCEP原产地证书，涉及出口金额1200万美元，预计可为企业减免关税18万美元。	positive
防御指南:1.政府及相关部门按照职责做好防短时暴雨、防雷、防大风准备工作，气象部门做好人工防雹作业准备；2.户外行人和工作人员减少户外活动，注意远离棚架广告牌等搭建物；3.驱赶家禽、牲畜进入有顶蓬的场所，关好门窗加固棚舍；4.检查城市、农田、鱼塘排水系统，做好排涝准备和对山洪、滑坡、泥石流等灾害的防御准备。	防御指南:1.政府及相关部门按照职责做好防短时暴雨、防雷、防大风准备工作，气象部门做好人工防雹作业准备；2.户外行人和工作人员减少户外活动，注意远离棚架广告牌等搭建物；3.驱赶家禽、牲畜进入有顶篷的场所，关好门窗加固棚舍；4.检查城市、农田、鱼塘排水系统，做好排涝准备和对山洪、滑坡、泥石流等灾害的防御准备。	negative
企业员工要安全，社会公众也要安全，好企业就是要维护员工和社会公众的生命权益，旅行社会责任。	企业员工要安全，社会公众也要安全，好企业就是要维护员工和社会公众的生命权益，履行社会责任。	negative
穿行村中，各色当地小吃吸引着游人的目光。	穿行村中，各色当地小吃吸引着游人的目光。	positive
40年来，金鸡奖从一年一评，到两年一评，再到恢复一年一评；	40年来，金鸡奖从一年一评，到两年一评，再到恢复一年一评；	positive
率先垂范，严格落实防控图片疫情防控图片图片   8月1日下午，芦淞区副区长、芦淞公安分局分局党委书记、局长樊伟；芦淞分局党委成员、副局长汤征等一行人到辖区隔离酒店进行督导检查。	率先垂范，严格落实防控图片疫情防控图片图片   8月1日下午，芦淞区副区长、芦淞公安分局党委书记、局长樊伟；芦淞分局党委成员、副局长汤征等一行人到辖区隔离酒店进行督导检查。	negative
经过一个多小时的仔细搜寻，终于在本溪方向离弓长岭收费站约五公里外的寒岭隧道出口不远处寻找到该青年男子，其精神惶惚，正跌跌撞撞在应急车道里行走。	经过一个多小时的仔细搜寻，终于在本溪方向离弓长岭收费站约五公里外的寒岭隧道出口不远处寻找到该青年男子，其精神恍惚，正跌跌撞撞在应急车道里行走。	negative
除了竹篮、竹篓以外，余品林时常创新编织手法，制作动物、汽车等竹艺品。	除了竹篮、竹篓以外，余品林时常创新编织手法，制作动物、汽车等竹艺品。	positive
要以伟大自我革命引领伟大社会革命，以伟大社会革命促进伟大自我革命，确保党在新时代坚持和发展中国特色社会主义的历史进程中始终成为坚强领导核心。	要以伟大自我革命引领伟大社会革命，以伟大社会革命促进伟大自我革命，确保党在新时代坚持和发展中国特色社会主义的历史进程中始终成为坚强领导核心。	positive
正直炎热的周末应该在家喝着冰凉可口的饮品吃着西瓜刷着抖音……好不惬意！	正值炎热的周末应该在家喝着冰凉可口的饮品吃着西瓜刷着抖音……好不惬意！	negative
2021年共有6家台企在大陆A股上市，截至目前总数已超过40家。	2021年共有6家台企在大陆A股上市，截至目前总数已超过40家。	positive
我认为，做好对外传播，讲好中国故事，必须接地气，要了解当地的文化氛围和阅读习惯，同时更离不开国内的支持和帮助。	我认为，做好对外传播，讲好中国故事，必须接地气，要了解当地的文化氛围和阅读习惯，同时更离不开国内的支持和帮助。	positive
要持续聚焦抓班子、带队伍，积极开展作风整顿活动，切实解决“慵懒散拖”等突出问题。	要持续聚焦抓班子、带队伍，积极开展作风整顿活动，切实解决“庸懒散拖”等突出问题。	negative
监狱负责人发表了热情洋溢的讲话，代表监狱党委向金榜提名的学子们表示祝贺，感谢民警职工的辛勤付出，对即将迈入大学校门的学子们提出几点希望：希望同学们坚定信念，爱国爱家。	监狱负责人发表了热情洋溢的讲话，代表监狱党委向金榜题名的学子们表示祝贺，感谢民警职工的辛勤付出，对即将迈入大学校门的学子们提出几点希望：希望同学们坚定信念，爱国爱家。	negative
活动现场，司法所工作人员采取“行走普法”模式向过往农民工发放民法典宣传单页、法律援助宣传手册等材料普及法律知识，工作人员围绕他们最关心的合同、工伤保险、劳动争议调解仲裁等法律问题，提供了现场法律咨询服务，以案释法、生动形象，引起了农民共的共鸣，有效的提升了农民工的法治思维，促使他们把“法律既生活、生活既法律”理念深入人心，养成自觉守法的意识，形成遇事找法的习惯，共同营造学法、守法、懂法、用法的良好普法氛围。	活动现场，司法所工作人员采取“行走普法”模式向过往农民工发放民法典宣传单页、法律援助宣传手册等材料普及法律知识，工作人员围绕他们最关心的合同、工伤保险、劳动争议调解仲裁等法律问题，提供了现场法律咨询服务，以案释法、生动形象，引起了农民工的共鸣，有效的提升了农民工的法治思维，促使他们把“法律既生活、生活既法律”理念深入人心，养成自觉守法的意识，形成遇事找法的习惯，共同营造学法、守法、懂法、用法的良好普法氛围。	negative
从行业看，新设立制造业和服务业外资企业分别增长24.1%和30.1%，新设立高技术产业外资企业增长25.4%，占新设立外资企业总数的28%。	从行业看，新设立制造业和服务业外资企业分别增长24.1%和30.1%，新设立高技术产业外资企业增长25.4%，占新设立外资企业总数的28%。	positive
发挥好2150万公顷森林、22.4亿立方米森林蓄积量的资源优势，坚持生态优先、绿色发展。	发挥好2150万公顷森林、22.4亿立方米森林蓄积量的资源优势，坚持生态优先、绿色发展。	positive
党的百年征程，就是一部为人民打江山、守江山的历史。	党的百年征程，就是一部为人民打江山、守江山的历史。	positive
认真听取环境状况和环境保护目标完成情况报告、中央环境保护督查反馈问题整改情况专项报告。	认真听取环境状况和环境保护目标完成情况报告、中央环境保护督察反馈问题整改情况专项报告。	negative
交警支队组织民警深入辖区危化品运输企业停车场、客运企业，检查车辆安全设施和列检等情况，加强对重点车辆车辆及驾驶人源头管理，坚决遏制道路交通事故。	交警支队组织民警深入辖区危化品运输企业停车场、客运企业，检查车辆安全设施和列检等情况，加强对重点车辆及驾驶人源头管理，坚决遏制道路交通事故。	negative
说起事故经过，张女士眼泪止不住地流了下来，即感慨今天碰到了救自己的好心人，又心疼自己的西瓜就这样没了。	说起事故经过，张女士眼泪止不住地流了下来，既感慨今天碰到了救自己的好心人，又心疼自己的西瓜就这样没了。	negative
回望2021年，人民日报海外版的很多版面亮点频出，不少文章令人印象深刻。	回望2021年，人民日报海外版的很多版面亮点频出，不少文章令人印象深刻。	positive
古老的国度焕发青春，自信自强，以世界和平建设者、全球发展贡献者、国际秩序维护者、人类文明促进者的崭新形象，巍然屹立于世界东方。	古老的国度焕发青春，自信自强，以世界和平建设者、全球发展贡献者、国际秩序维护者、人类文明促进者的崭新形象，巍然屹立于世界东方。	positive
毎年都有一天，可以宣布夏天的结束，今年就选今天。	每年都有一天，可以宣布夏天的结束，今年就选今天。	negative
轻度脂肪肝通常来的悄无声息，倘若放任不管，肝脏上的脂肪越积越多，就给肝硬化甚至肝癌可趁之机……《医问医答》全新推出#护肝专家号#系列视频，邀请北京友谊医院肝病中心主任、中华医学会肝病学分会前主任委员贾继东，揭开有关护肝的健康真相。	轻度脂肪肝通常来得悄无声息，倘若放任不管，肝脏上的脂肪越积越多，就给肝硬化甚至肝癌可趁之机……《医问医答》全新推出#护肝专家号#系列视频，邀请北京友谊医院肝病中心主任、中华医学会肝病学分会前主任委员贾继东，揭开有关护肝的健康真相。	negative
#凤凰网旅游赏味#【你可能不知道，螺蛳粉在南宁只能算“弟弟”】在广西南宁，美食才不是只有螺狮粉！	#凤凰网旅游赏味#【你可能不知道，螺蛳粉在南宁只能算“弟弟”】在广西南宁，美食才不是只有螺蛳粉！	negative
主要原材料购进价格指数和出厂价格指数分别为48.1%和45.5%，低于上月4.8和3.4个百分点，连续两个月回落，均降至2020年5月份以来低点。	主要原材料购进价格指数和出厂价格指数分别为48.1%和45.5%，低于上月4.8和3.4个百分点，连续两个月回落，均降至2020年5月份以来低点。	positive
运输服务收入增速快于支出，运输逆差同比收窄41%。	运输服务收入增速快于支出，运输逆差同比收窄41%。	positive
普京表示，即将过去的一年是《俄中睦邻友好合作条约》签署20周年。	普京表示，即将过去的一年是《俄中睦邻友好合作条约》签署20周年。	positive
录取通知书信封内包括录取通知书、入学须知、国家资助资助政策和大学生征兵入伍宣传手册。	录取通知书信封内包括录取通知书、入学须知、国家资助政策和大学生征兵入伍宣传手册。	negative
